3lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%ULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S7_%PAPULT_Tk	S8_%ULT_Tk	S8_%PULT_Tk	S8_%APULT_Tk	S9_%PULT_Tk	S10_%PULT_Tk	S10_%APULT_Tk	S11_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S7_nPAPULT_Tk	S8_nULT_Tk	S8_nPULT_Tk	S8_nAPULT_Tk	S9_nPULT_Tk	S10_nPULT_Tk	S10_nAPULT_Tk	S11_nPULT_Tk
dim	100	0	3.636363636	96.36363636	0	2.309468822	84.60354119	13.08698999	0	2.244897959	94.79591837	1.734693878	1.224489796	0	19.56521739	80.43478261	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	1	0	12	318	0	30	1099	170	0	22	929	17	12	0	9	37	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA
din	3.703703704	96.2962963	0	96.56862745	3.431372549	0	55.08982036	44.91017964	0	7.692307692	76.92307692	15.38461538	0	0	66.66666667	33.33333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	104	0	197	7	0	92	75	0	1	10	2	0	0	2	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dio	0	100	0	45	55	0	36.11111111	63.88888889	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	664	0	9	11	0	13	23	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dip	NA	NA	0	100	0	5.566600398	75.944334	18.48906561	0	0	48.98785425	51.01214575	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	396	0	28	382	93	0	0	121	126	0	NA	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA
dir	0.912200684	99.08779932	0	80.24948025	19.75051975	0.465356774	89.76215098	9.772492244	0	0	92.13836478	7.86163522	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	9559	0	2316	570	9	1736	189	0	0	293	25	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dis	0	100	0.249438763	96.58268895	3.167872287	1.652892562	76.66878576	21.58296249	0.095359186	0.444444444	81.33333333	18.12345679	0.098765432	32.24299065	61.21495327	6.542056075	0	0	89.47368421	10.52631579	0	0	100	0	NA	NA	NA	NA	0	225	10	3872	127	52	2412	679	3	9	1647	367	2	138	262	28	0	0	17	2	0	0	1	0	NA	NA	NA	NA
dit	0	100	0	25	75	0	98.55072464	1.449275362	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	339	0	1	3	0	68	1	0	0	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
diu	0	100	0	0	100	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	0	0	2	0	0	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
div	1.369863014	98.63013699	1.451187335	98.54881266	0	5.169575239	86.03885413	8.791570629	0	0	80.72625698	19.27374302	0	0	79.48717949	17.94871795	2.564102564	0	90.90909091	9.090909091	0	NA	NA	NA	NA	NA	NA	NA	2	144	44	2988	0	157	2613	267	0	0	289	69	0	0	31	7	1	0	10	1	0	NA	NA	NA	NA	NA	NA	NA
diz	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	0	0	48	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dja	50	50	NA	NA	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
doa	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dob	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
doc	0	100	0	91.79104478	8.208955224	1.038961039	98.96103896	0	0	0	91.66666667	8.333333333	0	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	63	0	123	11	4	381	0	0	0	88	8	0	0	70	0	0	0	0	4	0	NA	NA	NA	NA	NA	NA	NA
dod	0	100	0	0	100	0	100	0	0	0	39.39393939	60.60606061	0	0	66.66666667	33.33333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0	228	0	10	0	0	0	13	20	0	0	4	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dog	0	100	0	100	0	0	78.57142857	21.42857143	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	28	0	10	0	0	22	6	0	NA	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dol	0.604229607	99.39577039	0	54.75372279	45.24627721	0	97.65625	2.34375	0	0	60	40	0	0	85.71428571	14.28571429	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	329	0	478	395	0	125	3	0	0	3	2	0	0	6	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dom	0	100	6.23624358	88.70139398	5.062362436	0.318217979	31.10580748	67.14399364	1.431980907	0	85.49618321	14.50381679	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	23	85	1209	69	4	391	844	18	0	112	19	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
don	0.303605313	99.69639469	2.409638554	89.75903614	7.831325301	0	97.04142012	2.366863905	0.591715976	0	62.5	37.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2627	4	149	13	0	164	4	1	0	5	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dop	0	100	0	98.27586207	1.724137931	16	84	0	0	0	100	0	0	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	5735	0	57	1	24	126	0	0	0	17	0	0	0	1	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
dor	13.15789474	86.84210526	1.343570058	92.70633397	5.950095969	0	86	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	132	7	483	31	0	43	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dos	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	189	0	40	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dot	68.6774942	31.3225058	0.290697674	99.41860465	0.290697674	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	296	135	1	342	1	0	89	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dov	10.09126009	89.90873991	0	87.24340176	12.75659824	0	15.24390244	84.75609756	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	575	5123	0	4165	609	0	75	417	0	NA	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
doz	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	41	0	0	7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dra	0.881057269	99.11894273	0.934579439	35.51401869	63.55140187	0	9.274193548	90.72580645	0	24.44444444	66.66666667	8.888888889	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	2	225	1	38	68	0	23	225	0	11	30	4	0	0	20	0	0	0	3	0	0	NA	NA	NA	NA	NA	NA	NA
dre	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	18	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dri	1.041666667	98.95833333	0	84.61538462	15.38461538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	95	0	11	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dro	0	100	0	96.61016949	3.389830508	0	87.5	12.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	268	0	57	2	0	7	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dru	0	100	0	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dua	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dub	0	100	2.083333333	50	47.91666667	0	90.24390244	0	9.756097561	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	532	1	24	23	0	37	0	4	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
duc	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	74	0	56	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
due	0	100	0	100	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	0	0	100	0	100	NA	NA	NA	0	6474	0	74	0	0	205	0	0	0	1	0	0	0	18	0	0	0	11	0	0	0	1	0	2	NA	NA	NA
dug	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	18	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dui	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
duk	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dul	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dum	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dun	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
duo	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	132	NA	NA	NA	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dup	0	100	0	0	100	40	60	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	0	42	2	3	0	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dur	5.573770492	94.42622951	1.984408221	96.10205528	1.913536499	0	84.53608247	15.46391753	0	40	40	20	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	576	28	1356	27	0	82	15	0	2	2	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dus	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dut	0	100	0	0	100	100	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0	7	7	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
e'c	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
e'v	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
eba	NA	NA	0	0	100	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	6	0	3	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ebb	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	108	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ebe	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ebn	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ebo	NA	NA	0	0	100	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	6	NA	NA	NA	NA	0	17	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ebr	NA	NA	0	98.44559585	1.554404145	0	5.128205128	94.87179487	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	190	3	0	6	111	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ebu	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
eca	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ecc	0	100	0.518134715	50.51813472	48.96373057	0	88.65710561	10.9517601	0.391134289	1.746724891	80.7860262	17.46724891	0	29.16666667	70.83333333	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	880	2	195	189	0	680	84	3	4	185	40	0	14	34	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ech	0	100	42.85714286	57.14285714	0	0	93.75	6.25	0	0	20	80	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	3	4	0	0	15	1	0	0	1	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ecl	NA	NA	0	100	0	0	48.57142857	51.42857143	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	0	0	17	18	0	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
eco	0	100	0	100	0	0	0	100	0	0	35.71428571	64.28571429	0	80	20	0	0	0	94.44444444	5.555555556	0	NA	NA	NA	NA	NA	NA	NA	0	114	0	1	0	0	0	5	0	0	465	837	0	4	1	0	0	0	34	2	0	NA	NA	NA	NA	NA	NA	NA
ect	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ecu	NA	NA	0	25	75	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	3	NA	NA	NA	NA	0	0	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ecz	NA	NA	0	100	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
eda	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
edd	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ede	0	100	0	16.12903226	83.87096774	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	5	26	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
edg	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
edi	0	100	2.941176471	42.15686275	54.90196078	0.228571429	94.28571429	5.485714286	0	0	100	0	0	0	75	25	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	3	43	56	2	825	48	0	0	145	0	0	0	12	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
edm	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
edo	0	100	0	100	0	0	100	0	0	0	20	80	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	3	0	0	61	0	0	0	1	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
edu	NA	NA	0	66.66666667	33.33333333	0	100	0	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	1	0	105	0	0	0	211	0	0	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
edw	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
efe	100	0	0	0	100	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	0	1	0	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
eff	NA	NA	0.105708245	99.89429175	0	0.134589502	95.02018843	4.845222073	0	8.695652174	78.26086957	13.04347826	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	945	0	1	706	36	0	2	18	3	0	0	89	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
efi	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ege	NA	NA	0	100	0	0	0	100	0	0	88.88888889	11.11111111	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0	0	3	0	0	16	2	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
egi	NA	NA	0	85.98130841	14.01869159	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	92	15	0	30	0	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
egl	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ego	0	100	NA	NA	NA	0	100	0	0	0	21.42857143	78.57142857	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	14	NA	NA	NA	0	55	0	0	0	3	11	0	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
egr	NA	NA	0	100	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	NA	NA	NA	NA	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
egu	100	0	0	100	0	0	97.14285714	2.857142857	0	0	83.33333333	16.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	0	0	26	0	0	34	1	0	0	5	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
eia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ein	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	36	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
