4lett	%ULT_Ty	%PULT_Ty	%APULT_Ty	%PAPULT_Ty	nULT_Ty	nPULT_Ty	nAPULT_Ty	nPAPULT_Ty
sghi	NA	83.33333333	16.66666667	NA	NA	5	1	NA
sgob	NA	75	25	NA	NA	3	1	NA
sgoc	NA	50	50	NA	NA	7	7	NA
sgol	NA	66.66666667	33.33333333	NA	NA	2	1	NA
sgom	3.03030303	81.81818182	12.12121212	3.03030303	1	27	4	1
sgon	16.66666667	83.33333333	NA	NA	1	5	NA	NA
sgor	8.333333333	66.66666667	25	NA	1	8	3	NA
sgoz	16.66666667	83.33333333	NA	NA	1	5	NA	NA
sgra	2.325581395	83.72093023	13.95348837	NA	1	36	6	NA
sgre	NA	75	25	NA	NA	9	3	NA
sgri	8.333333333	91.66666667	NA	NA	1	11	NA	NA
sgro	NA	42.85714286	57.14285714	NA	NA	3	4	NA
sgru	NA	100	NA	NA	NA	1	NA	NA
sgua	NA	90.90909091	9.090909091	NA	NA	20	2	NA
sgue	NA	100	NA	NA	NA	1	NA	NA
sgui	NA	100	NA	NA	NA	3	NA	NA
sgur	NA	NA	100	NA	NA	NA	1	NA
sgus	20	60	20	NA	2	6	2	NA
sham	NA	100	NA	NA	NA	2	NA	NA
shan	NA	66.66666667	33.33333333	NA	NA	2	1	NA
shop	NA	100	NA	NA	NA	1	NA	NA
siam	NA	100	NA	NA	NA	1	NA	NA
si'b	NA	NA	100	NA	NA	NA	1	NA
siba	NA	100	NA	NA	NA	1	NA	NA
sibe	20	80	NA	NA	1	4	NA	NA
sibi	7.692307692	61.53846154	23.07692308	7.692307692	1	8	3	1
siby	NA	100	NA	NA	NA	1	NA	NA
sica	NA	100	NA	NA	NA	3	NA	NA
sicc	50	50	NA	NA	2	2	NA	NA
sici	NA	100	NA	NA	NA	6	NA	NA
sicl	NA	100	NA	NA	NA	1	NA	NA
sico	33.33333333	66.66666667	NA	NA	1	2	NA	NA
sicu	NA	70	30	NA	NA	7	3	NA
side	NA	62.5	37.5	NA	NA	5	3	NA
sidi	100	NA	NA	NA	1	NA	NA	NA
sido	NA	100	NA	NA	NA	2	NA	NA
sien	NA	100	NA	NA	NA	1	NA	NA
siep	NA	100	NA	NA	NA	2	NA	NA
sier	12.5	87.5	NA	NA	1	7	NA	NA
sies	NA	100	NA	NA	NA	1	NA	NA
siev	NA	100	NA	NA	NA	1	NA	NA
siff	NA	100	NA	NA	NA	4	NA	NA
sifi	NA	50	50	NA	NA	1	1	NA
siga	NA	50	50	NA	NA	2	2	NA
sige	NA	100	NA	NA	NA	1	NA	NA
sigf	NA	100	NA	NA	NA	1	NA	NA
sigi	10	90	NA	NA	1	9	NA	NA
sigl	NA	100	NA	NA	NA	10	NA	NA
sigm	NA	100	NA	NA	NA	1	NA	NA
sign	11.62790698	79.06976744	6.976744186	2.325581395	5	34	3	1
sila	33.33333333	66.66666667	NA	NA	1	2	NA	NA
silb	NA	100	NA	NA	NA	1	NA	NA
sile	7.142857143	92.85714286	NA	NA	1	13	NA	NA
sili	NA	66.66666667	33.33333333	NA	NA	6	3	NA
sill	NA	50	50	NA	NA	4	4	NA
silo	NA	100	NA	NA	NA	3	NA	NA
silu	NA	100	NA	NA	NA	7	NA	NA
silv	NA	100	NA	NA	NA	13	NA	NA
sima	50	50	NA	NA	1	1	NA	NA
simb	NA	65.38461538	34.61538462	NA	NA	17	9	NA
sime	NA	100	NA	NA	NA	1	NA	NA
simi	15.38461538	53.84615385	30.76923077	NA	2	7	4	NA
simm	NA	37.5	62.5	NA	NA	3	5	NA
simo	8.333333333	75	16.66666667	NA	1	9	2	NA
simp	NA	66.66666667	33.33333333	NA	NA	12	6	NA
simu	5.882352941	64.70588235	23.52941176	5.882352941	1	11	4	1
s'in	NA	100	NA	NA	NA	1	NA	NA
sina	NA	77.77777778	22.22222222	NA	NA	7	2	NA
sinc	12	72	16	NA	3	18	4	NA
sind	NA	68.75	31.25	NA	NA	11	5	NA
sine	NA	83.33333333	16.66666667	NA	NA	5	1	NA
sinf	NA	42.85714286	57.14285714	NA	NA	3	4	NA
sing	13.63636364	68.18181818	18.18181818	NA	3	15	4	NA
sini	9.090909091	81.81818182	9.090909091	NA	1	9	1	NA
sinn	NA	100	NA	NA	NA	2	NA	NA
sino	NA	41.66666667	58.33333333	NA	NA	5	7	NA
sint	4.761904762	59.52380952	35.71428571	NA	2	25	15	NA
sinu	NA	100	NA	NA	NA	4	NA	NA
siol	NA	100	NA	NA	NA	1	NA	NA
sion	NA	100	NA	NA	NA	4	NA	NA
sipa	NA	100	NA	NA	NA	4	NA	NA
sira	NA	75	25	NA	NA	3	1	NA
sire	NA	100	NA	NA	NA	4	NA	NA
siri	NA	81.81818182	18.18181818	NA	NA	9	2	NA
siro	NA	100	NA	NA	NA	3	NA	NA
sirt	NA	100	NA	NA	NA	1	NA	NA
sisi	NA	100	NA	NA	NA	3	NA	NA
sism	NA	40	60	NA	NA	2	3	NA
siss	20	80	NA	NA	1	4	NA	NA
sist	5.769230769	63.46153846	30.76923077	NA	3	33	16	NA
sito	NA	100	NA	NA	NA	3	NA	NA
situ	NA	81.81818182	18.18181818	NA	NA	9	2	NA
sivi	NA	100	NA	NA	NA	3	NA	NA
sivo	NA	NA	100	NA	NA	NA	1	NA
slab	NA	100	NA	NA	NA	2	NA	NA
slac	NA	83.33333333	16.66666667	NA	NA	5	1	NA
slal	NA	100	NA	NA	NA	2	NA	NA
slam	NA	100	NA	NA	NA	1	NA	NA
slan	NA	100	NA	NA	NA	7	NA	NA
slar	NA	100	NA	NA	NA	2	NA	NA
slav	NA	100	NA	NA	NA	10	NA	NA
slea	33.33333333	66.66666667	NA	NA	1	2	NA	NA
sleg	NA	75	25	NA	NA	3	1	NA
slig	NA	100	NA	NA	NA	1	NA	NA
slit	14.28571429	78.57142857	7.142857143	NA	2	11	1	NA
slog	NA	80	20	NA	NA	4	1	NA
slom	NA	100	NA	NA	NA	1	NA	NA
slov	NA	100	NA	NA	NA	9	NA	NA
smac	NA	100	NA	NA	NA	5	NA	NA
smag	NA	100	NA	NA	NA	10	NA	NA
smai	NA	100	NA	NA	NA	1	NA	NA
smal	NA	95	5	NA	NA	19	1	NA
sman	NA	95.23809524	4.761904762	NA	NA	20	1	NA
smar	5.882352941	88.23529412	5.882352941	NA	1	15	1	NA
smas	11.11111111	77.77777778	11.11111111	NA	1	7	1	NA
smaz	NA	100	NA	NA	NA	2	NA	NA
smem	NA	100	NA	NA	NA	9	NA	NA
smen	5.882352941	82.35294118	11.76470588	NA	1	14	2	NA
smer	NA	84.61538462	15.38461538	NA	NA	11	2	NA
smet	6.25	65.625	28.125	NA	2	21	9	NA
smic	NA	NA	100	NA	NA	NA	1	NA
smil	NA	100	NA	NA	NA	3	NA	NA
smin	11.11111111	88.88888889	NA	NA	1	8	NA	NA
smir	NA	100	NA	NA	NA	2	NA	NA
smis	NA	100	NA	NA	NA	14	NA	NA
smit	NA	100	NA	NA	NA	1	NA	NA
smob	NA	66.66666667	33.33333333	NA	NA	2	1	NA
smoc	NA	100	NA	NA	NA	2	NA	NA
smod	NA	100	NA	NA	NA	2	NA	NA
smon	NA	76.92307692	23.07692308	NA	NA	10	3	NA
smor	NA	92.30769231	7.692307692	NA	NA	12	1	NA
smos	NA	100	NA	NA	NA	1	NA	NA
smot	NA	100	NA	NA	NA	2	NA	NA
smoz	NA	66.66666667	NA	33.33333333	NA	2	NA	1
smun	NA	100	NA	NA	NA	2	NA	NA
smuo	NA	28.57142857	71.42857143	NA	NA	2	5	NA
smur	NA	100	NA	NA	NA	1	NA	NA
smus	NA	87.5	12.5	NA	NA	7	1	NA
snai	NA	100	NA	NA	NA	1	NA	NA
snat	NA	85.71428571	14.28571429	NA	NA	12	2	NA
sneb	NA	100	NA	NA	NA	1	NA	NA
snel	NA	91.66666667	8.333333333	NA	NA	11	1	NA
sner	NA	100	NA	NA	NA	2	NA	NA
snid	33.33333333	66.66666667	NA	NA	1	2	NA	NA
snif	NA	80	20	NA	NA	4	1	NA
snob	NA	66.66666667	33.33333333	NA	NA	8	4	NA
snoc	16.66666667	66.66666667	16.66666667	NA	1	4	1	NA
snod	8.333333333	66.66666667	25	NA	1	8	3	NA
snot	NA	100	NA	NA	NA	1	NA	NA
soav	25	75	NA	NA	1	3	NA	NA
sobb	9.090909091	90.90909091	NA	NA	1	10	NA	NA
sobi	NA	100	NA	NA	NA	4	NA	NA
sobr	16.66666667	83.33333333	NA	NA	1	5	NA	NA
socc	3.703703704	62.96296296	33.33333333	NA	1	17	9	NA
soci	5.769230769	57.69230769	36.53846154	NA	3	30	19	NA
socr	NA	NA	100	NA	NA	NA	3	NA
soda	NA	100	NA	NA	NA	4	NA	NA
sodd	3.703703704	88.88888889	7.407407407	NA	1	24	2	NA
sodi	NA	50	50	NA	NA	1	1	NA
sodo	NA	88.88888889	11.11111111	NA	NA	8	1	NA
soet	NA	100	NA	NA	NA	1	NA	NA
sofa	50	50	NA	NA	1	1	NA	NA
soff	12.14953271	68.22429907	18.69158879	0.934579439	13	73	20	1
sofi	NA	75	25	NA	NA	9	3	NA
sofo	NA	NA	100	NA	NA	NA	1	NA
sofr	NA	100	NA	NA	NA	3	NA	NA
soga	NA	100	NA	NA	NA	1	NA	NA
soge	NA	100	NA	NA	NA	2	NA	NA
sogg	10.86956522	80.43478261	8.695652174	NA	5	37	4	NA
sogl	NA	57.14285714	42.85714286	NA	NA	4	3	NA
sogn	3.448275862	75.86206897	20.68965517	NA	1	22	6	NA
soia	NA	100	NA	NA	NA	1	NA	NA
sola	9.090909091	90.90909091	NA	NA	1	10	NA	NA
solc	NA	80	20	NA	NA	8	2	NA
sold	NA	100	NA	NA	NA	13	NA	NA
sole	3.703703704	92.59259259	3.703703704	NA	1	25	1	NA
solf	NA	75	25	NA	NA	9	3	NA
soli	4.347826087	58.69565217	36.95652174	NA	2	27	17	NA
soll	7.142857143	62.85714286	30	NA	5	44	21	NA
solo	NA	100	NA	NA	NA	5	NA	NA
sols	NA	100	NA	NA	NA	3	NA	NA
solt	NA	100	NA	NA	NA	1	NA	NA
solu	NA	60	40	NA	NA	3	2	NA
solv	25	50	25	NA	1	2	1	NA
solz	NA	100	NA	NA	NA	1	NA	NA
soma	NA	52.63157895	47.36842105	NA	NA	10	9	NA
somb	NA	100	NA	NA	NA	1	NA	NA
somi	NA	85.71428571	14.28571429	NA	NA	12	2	NA
somm	4.918032787	73.7704918	21.31147541	NA	3	45	13	NA
somn	NA	100	NA	NA	NA	1	NA	NA
sona	NA	90.90909091	9.090909091	NA	NA	10	1	NA
sond	10	90	NA	NA	1	9	NA	NA
sone	NA	100	NA	NA	NA	2	NA	NA
soni	NA	50	50	NA	NA	1	1	NA
sonj	NA	100	NA	NA	NA	1	NA	NA
sonn	5	70	25	NA	1	14	5	NA
sono	16.66666667	83.33333333	NA	NA	1	5	NA	NA
sont	16.66666667	83.33333333	NA	NA	1	5	NA	NA
sony	NA	100	NA	NA	NA	1	NA	NA
sonz	NA	100	NA	NA	NA	1	NA	NA
sope	NA	100	NA	NA	NA	1	NA	NA
sopi	NA	100	NA	NA	NA	4	NA	NA
sopo	NA	NA	100	NA	NA	NA	1	NA
sopp	7.01754386	71.92982456	21.05263158	NA	4	41	12	NA
sopr	2.127659574	87.23404255	10.63829787	NA	2	82	10	NA
soqq	NA	100	NA	NA	NA	1	NA	NA
sora	16.66666667	83.33333333	NA	NA	1	5	NA	NA
sorb	NA	90.90909091	9.090909091	NA	NA	10	1	NA
sorc	NA	100	NA	NA	NA	4	NA	NA
sord	8.333333333	58.33333333	33.33333333	NA	1	7	4	NA
sore	NA	100	NA	NA	NA	7	NA	NA
sorg	4.545454545	72.72727273	22.72727273	NA	1	16	5	NA
sori	NA	100	NA	NA	NA	3	NA	NA
sorm	NA	100	NA	NA	NA	6	NA	NA
sorn	NA	100	NA	NA	NA	3	NA	NA
soro	100	NA	NA	NA	1	NA	NA	NA
sorp	2.941176471	70.58823529	26.47058824	NA	1	24	9	NA
sorr	2.5	57.5	40	NA	1	23	16	NA
sors	NA	77.77777778	22.22222222	NA	NA	7	2	NA
sort	12.5	87.5	NA	NA	2	14	NA	NA
sorv	3.571428571	82.14285714	14.28571429	NA	1	23	4	NA
sosa	NA	100	NA	NA	NA	1	NA	NA
sosi	NA	100	NA	NA	NA	1	NA	NA
sosp	4.918032787	72.13114754	22.95081967	NA	3	44	14	NA
sost	4.464285714	72.32142857	23.21428571	NA	5	81	26	NA
sota	NA	100	NA	NA	NA	1	NA	NA
sott	3.571428571	78.17460317	17.46031746	0.793650794	9	197	44	2
sove	NA	100	NA	NA	NA	9	NA	NA
sovi	NA	16.66666667	83.33333333	NA	NA	1	5	NA
sovr	3.092783505	79.3814433	16.49484536	1.030927835	3	77	16	1
sovv	NA	100	NA	NA	NA	19	NA	NA
sozz	NA	100	NA	NA	NA	2	NA	NA
spac	6.52173913	80.43478261	13.04347826	NA	3	37	6	NA
spad	NA	93.33333333	6.666666667	NA	NA	14	1	NA
spae	NA	100	NA	NA	NA	4	NA	NA
spag	NA	100	NA	NA	NA	15	NA	NA
spai	NA	100	NA	NA	NA	3	NA	NA
spal	8.510638298	82.9787234	8.510638298	NA	4	39	4	NA
spam	NA	NA	100	NA	NA	NA	1	NA
span	8.333333333	75	16.66666667	NA	1	9	2	NA
spap	NA	100	NA	NA	NA	3	NA	NA
spar	6.349206349	73.01587302	20.63492063	NA	8	92	26	NA
spas	NA	56.52173913	43.47826087	NA	NA	13	10	NA
spat	NA	50	50	NA	NA	1	1	NA
spau	NA	100	NA	NA	NA	4	NA	NA
spav	5.555555556	75	19.44444444	NA	2	27	7	NA
spaz	3.571428571	83.92857143	12.5	NA	2	47	7	NA
spec	4.054054054	74.32432432	20.27027027	1.351351351	3	55	15	1
sped	3.333333333	76.66666667	20	NA	1	23	6	NA
speg	3.571428571	53.57142857	42.85714286	NA	1	15	12	NA
spel	NA	73.33333333	26.66666667	NA	NA	11	4	NA
spen	NA	75	23.07692308	1.923076923	NA	39	12	1
sper	5.128205128	82.05128205	12.82051282	NA	4	64	10	NA
spes	NA	100	NA	NA	NA	10	NA	NA
spet	4.87804878	75.6097561	19.51219512	NA	2	31	8	NA
spez	9.375	78.125	12.5	NA	3	25	4	NA
spia	4.838709677	80.64516129	14.51612903	NA	3	50	9	NA
spic	4	68	28	NA	1	17	7	NA
spid	NA	100	NA	NA	NA	1	NA	NA
spie	4.761904762	71.42857143	22.22222222	1.587301587	3	45	14	1
spif	NA	50	50	NA	NA	2	2	NA
spig	NA	73.33333333	26.66666667	NA	NA	11	4	NA
spil	NA	90.90909091	9.090909091	NA	NA	10	1	NA
spin	3.50877193	64.9122807	31.57894737	NA	2	37	18	NA
spio	NA	60	40	NA	NA	6	4	NA
spip	NA	NA	100	NA	NA	NA	1	NA
spir	5.882352941	76.47058824	17.64705882	NA	2	26	6	NA
spit	NA	100	NA	NA	NA	1	NA	NA
spiu	50	50	NA	NA	1	1	NA	NA
spiz	NA	50	50	NA	NA	1	1	NA
sple	NA	53.33333333	46.66666667	NA	NA	8	7	NA
spoc	NA	100	NA	NA	NA	4	NA	NA
spod	NA	100	NA	NA	NA	4	NA	NA
spog	8	80	12	NA	2	20	3	NA
spol	NA	83.33333333	16.66666667	NA	NA	15	3	NA
spom	NA	100	NA	NA	NA	1	NA	NA
spon	8.695652174	73.91304348	17.39130435	NA	2	17	4	NA
spop	11.11111111	55.55555556	22.22222222	11.11111111	1	5	2	1
spor	2.040816327	79.59183673	18.36734694	NA	1	39	9	NA
spos	6.024096386	71.08433735	22.89156627	NA	5	59	19	NA
spot	NA	100	NA	NA	NA	1	NA	NA
spra	NA	100	NA	NA	NA	8	NA	NA
spre	NA	84.44444444	15.55555556	NA	NA	38	7	NA
spri	NA	78.57142857	21.42857143	NA	NA	11	3	NA
spro	4.87804878	87.80487805	7.317073171	NA	2	36	3	NA
spru	NA	64.70588235	35.29411765	NA	NA	11	6	NA
spud	NA	100	NA	NA	NA	5	NA	NA
spug	NA	100	NA	NA	NA	6	NA	NA
spul	NA	100	NA	NA	NA	3	NA	NA
spum	12.5	87.5	NA	NA	1	7	NA	NA
spun	10.71428571	71.42857143	17.85714286	NA	3	20	5	NA
spup	NA	100	NA	NA	NA	1	NA	NA
spur	NA	100	NA	NA	NA	4	NA	NA
sput	5.555555556	83.33333333	11.11111111	NA	1	15	2	NA
squa	4.47761194	70.14925373	25.37313433	NA	3	47	17	NA
squi	3.225806452	90.32258065	6.451612903	NA	1	28	2	NA
srad	10	90	NA	NA	1	9	NA	NA
srag	NA	100	NA	NA	NA	1	NA	NA
sreb	NA	100	NA	NA	NA	1	NA	NA
sreg	NA	100	NA	NA	NA	4	NA	NA
srot	12.5	75	12.5	NA	1	6	1	NA
stab	6.666666667	80	13.33333333	NA	3	36	6	NA
stac	6.25	65.625	28.125	NA	2	21	9	NA
stad	NA	100	NA	NA	NA	5	NA	NA
staf	NA	100	NA	NA	NA	11	NA	NA
stag	4.347826087	82.60869565	13.04347826	NA	1	19	3	NA
stai	NA	100	NA	NA	NA	2	NA	NA
staj	NA	100	NA	NA	NA	1	NA	NA
stak	NA	100	NA	NA	NA	2	NA	NA
stal	NA	93.75	6.25	NA	NA	15	1	NA
stam	5.405405405	83.78378378	10.81081081	NA	2	31	4	NA
stan	4.166666667	90.27777778	5.555555556	NA	3	65	4	NA
stap	25	75	NA	NA	1	3	NA	NA
star	4.545454545	77.27272727	16.66666667	1.515151515	3	51	11	1
stas	NA	100	NA	NA	NA	4	NA	NA
stat	2.43902439	78.04878049	19.51219512	NA	1	32	8	NA
stav	NA	100	NA	NA	NA	1	NA	NA
staz	NA	83.33333333	16.66666667	NA	NA	10	2	NA
stec	NA	100	NA	NA	NA	11	NA	NA
stef	10	50	40	NA	1	5	4	NA
steg	NA	100	NA	NA	NA	1	NA	NA
stel	NA	94.44444444	5.555555556	NA	NA	17	1	NA
stem	7.692307692	61.53846154	23.07692308	7.692307692	1	8	3	1
sten	2.222222222	66.66666667	31.11111111	NA	1	30	14	NA
step	NA	100	NA	NA	NA	2	NA	NA
ster	3.50877193	78.94736842	17.54385965	NA	2	45	10	NA
stes	NA	100	NA	NA	NA	9	NA	NA
stig	NA	90	10	NA	NA	9	1	NA
stil	5.405405405	75.67567568	18.91891892	NA	2	28	7	NA
stim	5	65	25	5	2	26	10	2
stin	NA	83.33333333	16.66666667	NA	NA	5	1	NA
stip	5.555555556	72.22222222	22.22222222	NA	1	13	4	NA
stir	5.555555556	94.44444444	NA	NA	1	17	NA	NA
stit	NA	100	NA	NA	NA	1	NA	NA
stiv	NA	100	NA	NA	NA	7	NA	NA
stiz	NA	100	NA	NA	NA	7	NA	NA
stoc	NA	87.5	12.5	NA	NA	7	1	NA
stof	NA	100	NA	NA	NA	2	NA	NA
stoi	NA	50	50	NA	NA	2	2	NA
stol	NA	75	25	NA	NA	9	3	NA
stom	NA	40	60	NA	NA	2	3	NA
ston	NA	100	NA	NA	NA	5	NA	NA
stop	NA	100	NA	NA	NA	8	NA	NA
stor	3.174603175	79.36507937	17.46031746	NA	2	50	11	NA
stov	NA	100	NA	NA	NA	2	NA	NA
stra	2.325581395	83.33333333	13.95348837	0.387596899	6	215	36	1
stre	1.754385965	91.22807018	7.01754386	NA	1	52	4	NA
stri	2.43902439	72.35772358	25.20325203	NA	3	89	31	NA
stro	2.597402597	81.81818182	15.58441558	NA	2	63	12	NA
stru	2	88	10	NA	1	44	5	NA
stto	NA	100	NA	NA	NA	1	NA	NA
stuc	NA	60	40	NA	NA	3	2	NA
stud	4.761904762	85.71428571	9.523809524	NA	2	36	4	NA
stuf	NA	100	NA	NA	NA	11	NA	NA
stuo	NA	100	NA	NA	NA	5	NA	NA
stup	6.557377049	75.40983607	18.03278689	NA	4	46	11	NA
stur	NA	100	NA	NA	NA	5	NA	NA
stuz	7.142857143	78.57142857	7.142857143	7.142857143	1	11	1	1
suad	NA	100	NA	NA	NA	2	NA	NA
suba	6.25	62.5	31.25	NA	1	10	5	NA
subb	NA	100	NA	NA	NA	1	NA	NA
subc	NA	100	NA	NA	NA	6	NA	NA
subd	NA	25	75	NA	NA	1	3	NA
sube	7.142857143	71.42857143	21.42857143	NA	1	10	3	NA
subi	13.15789474	68.42105263	18.42105263	NA	5	26	7	NA
subl	NA	100	NA	NA	NA	8	NA	NA
subn	NA	100	NA	NA	NA	3	NA	NA
subo	11.11111111	88.88888889	NA	NA	1	8	NA	NA
subs	NA	100	NA	NA	NA	1	NA	NA
subt	NA	66.66666667	33.33333333	NA	NA	2	1	NA
subu	20	80	NA	NA	1	4	NA	NA
subv	NA	100	NA	NA	NA	1	NA	NA
suca	NA	100	NA	NA	NA	1	NA	NA
succ	1.587301587	79.36507937	19.04761905	NA	1	50	12	NA
suda	NA	88.88888889	11.11111111	NA	NA	24	3	NA
sudc	NA	100	NA	NA	NA	3	NA	NA
sudd	NA	73.91304348	26.08695652	NA	NA	17	6	NA
sude	NA	100	NA	NA	NA	1	NA	NA
sudi	NA	50	50	NA	NA	4	4	NA
sudo	NA	100	NA	NA	NA	6	NA	NA
sudt	NA	100	NA	NA	NA	3	NA	NA
suez	NA	100	NA	NA	NA	1	NA	NA
suff	NA	100	NA	NA	NA	12	NA	NA
sufi	NA	100	NA	NA	NA	2	NA	NA
sugg	4.347826087	82.60869565	13.04347826	NA	2	38	6	NA
sugh	NA	66.66666667	33.33333333	NA	NA	2	1	NA
sugo	NA	100	NA	NA	NA	3	NA	NA
suic	14.28571429	50	35.71428571	NA	2	7	5	NA
suin	NA	100	NA	NA	NA	2	NA	NA
sulc	100	NA	NA	NA	1	NA	NA	NA
sulf	NA	NA	100	NA	NA	NA	4	NA
sulm	NA	100	NA	NA	NA	1	NA	NA
suls	NA	100	NA	NA	NA	1	NA	NA
sult	NA	100	NA	NA	NA	4	NA	NA
suma	NA	100	NA	NA	NA	1	NA	NA
summ	NA	100	NA	NA	NA	1	NA	NA
sumo	NA	100	NA	NA	NA	1	NA	NA
sumu	100	NA	NA	NA	1	NA	NA	NA
sund	NA	NA	100	NA	NA	NA	1	NA
sunn	NA	100	NA	NA	NA	1	NA	NA
sunt	NA	100	NA	NA	NA	2	NA	NA
suoc	NA	33.33333333	66.66666667	NA	NA	1	2	NA
suoi	NA	100	NA	NA	NA	1	NA	NA
suol	NA	100	NA	NA	NA	5	NA	NA
suon	10	70	20	NA	3	21	6	NA
suor	NA	100	NA	NA	NA	2	NA	NA
supe	4.60251046	79.91631799	15.06276151	0.418410042	11	191	36	1
supi	NA	100	NA	NA	NA	3	NA	NA
supp	3.50877193	80.70175439	15.78947368	NA	2	46	9	NA
supr	NA	100	NA	NA	NA	7	NA	NA
surc	NA	66.66666667	33.33333333	NA	NA	2	1	NA
surg	NA	100	NA	NA	NA	8	NA	NA
suri	NA	100	NA	NA	NA	1	NA	NA
surm	NA	100	NA	NA	NA	3	NA	NA
surp	100	NA	NA	NA	1	NA	NA	NA
surr	NA	90.90909091	9.090909091	NA	NA	20	2	NA
susa	25	75	NA	NA	1	3	NA	NA
susc	13.63636364	50	31.81818182	4.545454545	3	11	7	1
sush	NA	100	NA	NA	NA	1	NA	NA
susi	NA	100	NA	NA	NA	4	NA	NA
suso	NA	100	NA	NA	NA	1	NA	NA
suss	5.769230769	69.23076923	25	NA	3	36	13	NA
susy	NA	100	NA	NA	NA	1	NA	NA
sutr	NA	100	NA	NA	NA	1	NA	NA
sutt	NA	100	NA	NA	NA	1	NA	NA
sutu	NA	100	NA	NA	NA	4	NA	NA
suus	NA	100	NA	NA	NA	2	NA	NA
suvi	NA	100	NA	NA	NA	1	NA	NA
suvv	NA	100	NA	NA	NA	1	NA	NA
suzi	NA	100	NA	NA	NA	1	NA	NA
suzu	NA	100	NA	NA	NA	2	NA	NA
svag	NA	100	NA	NA	NA	5	NA	NA
sval	NA	77.77777778	22.22222222	NA	NA	7	2	NA
svam	NA	100	NA	NA	NA	2	NA	NA
svan	9.090909091	72.72727273	18.18181818	NA	2	16	4	NA
svap	NA	100	NA	NA	NA	3	NA	NA
svar	NA	83.33333333	16.66666667	NA	NA	5	1	NA
svas	NA	50	50	NA	NA	3	3	NA
svec	NA	100	NA	NA	NA	2	NA	NA
sved	NA	100	NA	NA	NA	2	NA	NA
sveg	7.407407407	66.66666667	25.92592593	NA	2	18	7	NA
svel	9.523809524	76.19047619	14.28571429	NA	2	16	3	NA
sven	5.172413793	74.13793103	20.68965517	NA	3	43	12	NA
sver	11.11111111	77.77777778	11.11111111	NA	1	7	1	NA
sves	16.66666667	66.66666667	16.66666667	NA	1	4	1	NA
svet	NA	80	20	NA	NA	4	1	NA
svev	NA	100	NA	NA	NA	4	NA	NA
svez	NA	100	NA	NA	NA	5	NA	NA
svia	NA	50	50	NA	NA	1	1	NA
svic	NA	NA	100	NA	NA	NA	1	NA
svig	NA	50	50	NA	NA	3	3	NA
svil	5.882352941	61.76470588	32.35294118	NA	2	21	11	NA
svin	NA	70	30	NA	NA	7	3	NA
svio	NA	100	NA	NA	NA	2	NA	NA
svis	NA	100	NA	NA	NA	5	NA	NA
svit	NA	100	NA	NA	NA	6	NA	NA
sviz	NA	NA	100	NA	NA	NA	4	NA
svog	NA	100	NA	NA	NA	5	NA	NA
svol	6.666666667	66.66666667	26.66666667	NA	3	30	12	NA
svuo	6.25	68.75	25	NA	1	11	4	NA
taba	NA	100	NA	NA	NA	13	NA	NA
tabe	NA	100	NA	NA	NA	6	NA	NA
tabi	100	NA	NA	NA	1	NA	NA	NA
tabl	NA	100	NA	NA	NA	1	NA	NA
tabo	NA	100	NA	NA	NA	1	NA	NA
tabu	28.57142857	57.14285714	14.28571429	NA	2	4	1	NA
tacc	NA	94.44444444	5.555555556	NA	NA	17	1	NA
tace	10	70	20	NA	2	14	4	NA
tach	NA	NA	100	NA	NA	NA	3	NA
taci	NA	50	50	NA	NA	4	4	NA
tadd	NA	100	NA	NA	NA	2	NA	NA
tadi	NA	100	NA	NA	NA	1	NA	NA
tafa	NA	100	NA	NA	NA	2	NA	NA
taff	33.33333333	66.66666667	NA	NA	1	2	NA	NA
tafu	NA	100	NA	NA	NA	1	NA	NA
tagg	NA	100	NA	NA	NA	1	NA	NA
tagi	NA	100	NA	NA	NA	1	NA	NA
tagl	5.333333333	80	14.66666667	NA	4	60	11	NA
tago	NA	100	NA	NA	NA	2	NA	NA
tahi	NA	100	NA	NA	NA	3	NA	NA
tail	NA	100	NA	NA	NA	3	NA	NA
taiw	NA	NA	100	NA	NA	NA	1	NA
tala	NA	83.33333333	16.66666667	NA	NA	5	1	NA
talc	NA	100	NA	NA	NA	1	NA	NA
tale	NA	100	NA	NA	NA	8	NA	NA
tali	NA	100	NA	NA	NA	4	NA	NA
tall	NA	75	25	NA	NA	9	3	NA
talm	NA	50	50	NA	NA	1	1	NA
talo	NA	100	NA	NA	NA	1	NA	NA
talp	NA	100	NA	NA	NA	2	NA	NA
talu	NA	100	NA	NA	NA	3	NA	NA
talv	NA	100	NA	NA	NA	1	NA	NA
tama	25	75	NA	NA	1	3	NA	NA
tamb	NA	100	NA	NA	NA	9	NA	NA
tame	NA	100	NA	NA	NA	2	NA	NA
tami	NA	100	NA	NA	NA	2	NA	NA
tamm	NA	100	NA	NA	NA	1	NA	NA
tamp	NA	78.57142857	21.42857143	NA	NA	11	3	NA
tana	25	62.5	12.5	NA	2	5	1	NA
tanc	NA	100	NA	NA	NA	3	NA	NA
tand	NA	100	NA	NA	NA	3	NA	NA
tanf	NA	100	NA	NA	NA	1	NA	NA
tang	10.34482759	65.51724138	24.13793103	NA	3	19	7	NA
tani	NA	50	50	NA	NA	2	2	NA
tank	NA	100	NA	NA	NA	1	NA	NA
tann	NA	100	NA	NA	NA	1	NA	NA
