3lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S8_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S8_nPULT_Tk
rig	0	100	0	86.76470588	13.23529412	0	30	70	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	19	0	59	9	0	3	7	0	0	0	3	0	NA	NA	NA	NA	NA	NA	NA
ril	NA	NA	0	100	0	0	84.21052632	15.78947368	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	30	0	0	16	3	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
rim	0	100	2.479338843	97.52066116	0	4.285714286	54.28571429	41.42857143	0	0	45.45454545	54.54545455	0	0	0	100	0	NA	NA	NA	0	6	6	236	0	6	76	58	0	0	10	12	0	0	0	1	0	NA	NA	NA
rin	66.66666667	33.33333333	9.523809524	90.47619048	0	3.448275862	72.4137931	24.13793103	0	0	56.25	43.75	0	NA	NA	NA	NA	NA	NA	NA	4	2	6	57	0	2	42	14	0	0	9	7	0	NA	NA	NA	NA	NA	NA	NA
rio	0	100	NA	NA	NA	0	0	80	20	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	3	NA	NA	NA	0	0	4	1	0	2	0	0	NA	NA	NA	NA	NA	NA	NA
rip	0	100	10.36036036	86.48648649	3.153153153	2.5	67.08333333	30.41666667	0	1.694915254	54.23728814	42.37288136	1.694915254	NA	NA	NA	NA	NA	NA	NA	0	1	23	192	7	6	161	73	0	1	32	25	1	NA	NA	NA	NA	NA	NA	NA
riq	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ris	3.448275862	96.55172414	2.142857143	97.67857143	0.178571429	4.012345679	65.12345679	30.86419753	0	0	59.09090909	40.90909091	0	0	100	0	0	NA	NA	NA	2	56	12	547	1	13	211	100	0	0	26	18	0	0	11	0	0	NA	NA	NA
rit	0	100	12.43243243	87.56756757	0	3.773584906	89.3081761	6.918238994	0	0	47.36842105	52.63157895	0	NA	NA	NA	NA	NA	NA	NA	0	29	23	162	0	6	142	11	0	0	9	10	0	NA	NA	NA	NA	NA	NA	NA
riu	100	0	6.707317073	93.29268293	0	0	42.85714286	57.14285714	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	42	0	22	306	0	0	30	40	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
riv	0	100	10	90	0	2.5	75	22.5	0	0	42.30769231	57.69230769	0	NA	NA	NA	NA	NA	NA	NA	0	65	9	81	0	2	60	18	0	0	11	15	0	NA	NA	NA	NA	NA	NA	NA
riz	33.33333333	66.66666667	0	100	0	0	33.33333333	66.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0	6	0	0	1	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rob	57.74647887	42.25352113	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41	30	0	39	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
roc	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	103	0	7	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rod	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rom	0	100	1.333333333	89.33333333	9.333333333	0	7.692307692	92.30769231	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	51	2	134	14	0	1	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ron	1.19047619	98.80952381	0	12.5	87.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	83	0	5	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ros	0	100	5.714285714	77.14285714	17.14285714	0	75	25	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	386	2	27	6	0	9	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rot	0	100	4.081632653	65.30612245	30.6122449	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	30	2	32	15	0	19	0	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
rou	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rov	0	100	18.91891892	81.08108108	0	0	89.65517241	10.34482759	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	12	7	30	0	0	26	3	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
roz	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rub	16.66666667	83.33333333	2.272727273	95.45454545	2.272727273	0	88.88888889	11.11111111	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	15	2	84	2	0	16	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rud	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rug	20	80	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	8	0	23	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rum	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	0	13	0	127	0	0	11	0	0	NA	NA	NA	NA	0	0	2	0	NA	NA	NA
ruo	0	100	0	62.5	37.5	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	73	0	10	6	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rur	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rus	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	37	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ruv	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ruz	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sab	0	100	0	2.5	97.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	49	0	1	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sac	0	100	0	100	0	0	100	0	0	9.090909091	54.54545455	36.36363636	0	0	0	100	0	NA	NA	NA	0	111	0	22	0	0	28	0	0	1	6	4	0	0	0	1	0	NA	NA	NA
saf	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sag	0	100	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	26	0	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sal	11.5819209	88.4180791	3.598971722	91.2596401	5.141388175	0	77.5862069	22.4137931	0	0	70	30	0	NA	NA	NA	NA	NA	NA	NA	41	313	14	355	20	0	90	26	0	0	7	3	0	NA	NA	NA	NA	NA	NA	NA
sam	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
san	0	100	0	100	0	20	80	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	157	0	10	0	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sap	8.550185874	91.44981413	0	98.66666667	1.333333333	0	33.33333333	66.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	246	0	518	7	0	13	26	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sar	0	100	NA	NA	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	11	NA	NA	NA	NA	NA	NA	NA	0	9	0	0	NA	NA	NA	NA	NA	NA	NA
sas	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	74	0	2	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sat	NA	NA	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	0	22	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sba	8.196721311	91.80327869	7.476635514	85.98130841	6.542056075	4.166666667	66.66666667	29.16666667	0	0	33.33333333	66.66666667	0	0	0	100	0	NA	NA	NA	5	56	8	92	7	1	16	7	0	0	1	2	0	0	0	1	0	NA	NA	NA
sbo	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sbr	0	100	0	100	0	0	50	50	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	9	0	20	0	0	5	5	0	0	0	5	0	NA	NA	NA	NA	NA	NA	NA
sbu	41.66666667	58.33333333	0	66.66666667	33.33333333	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	7	0	6	3	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sca	7.746478873	92.25352113	2.416918429	67.97583082	29.60725076	4.838709677	70.96774194	20.96774194	3.225806452	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	22	262	8	225	98	3	44	13	2	0	0	6	0	NA	NA	NA	NA	NA	NA	NA
sce	0	100	3.311258278	33.77483444	62.91390728	0	62.5	37.5	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	242	5	51	95	0	5	3	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA
sch	4.562737643	95.43726236	2.43902439	65.85365854	31.70731707	0	47.36842105	52.63157895	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	12	251	2	54	26	0	9	10	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
sci	0	100	4.827586207	75.17241379	20	0	51.28205128	44.87179487	3.846153846	0	25	75	0	NA	NA	NA	NA	NA	NA	NA	0	175	7	109	29	0	40	35	3	0	2	6	0	NA	NA	NA	NA	NA	NA	NA
sco	18.03921569	81.96078431	1.62037037	87.5	10.87962963	0	51.18483412	48.81516588	0	0	66.66666667	22.22222222	11.11111111	0	0	100	0	NA	NA	NA	46	209	7	378	47	0	108	103	0	0	18	6	3	0	0	1	0	NA	NA	NA
scr	0.4048583	99.5951417	2.538071066	40.60913706	56.85279188	0	80.95238095	16.66666667	2.380952381	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	1	246	5	80	112	0	34	7	1	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
scu	0	100	1.234567901	85.18518519	13.58024691	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	575	1	69	11	0	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sdr	14.28571429	85.71428571	0	90.90909091	9.090909091	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6	0	10	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
seb	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sec	0	100	0	81.58567775	18.41432225	0	83.33333333	16.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	71	0	319	72	0	5	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sed	1.25	98.75	0.602409639	90.96385542	8.43373494	0	29.41176471	70.58823529	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	79	1	151	14	0	5	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
seg	8.875739645	91.12426036	1.339285714	93.52678571	5.133928571	0	52.23880597	47.76119403	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	15	154	6	419	23	0	35	32	0	0	0	6	0	NA	NA	NA	NA	NA	NA	NA
sei	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	NA	NA	NA	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sel	0	100	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	0	29	0	0	0	46	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sem	1.27388535	98.72611465	2.450980392	35.78431373	61.76470588	0	25.42372881	72.88135593	1.694915254	0	88.23529412	11.76470588	0	NA	NA	NA	NA	NA	NA	NA	12	930	5	73	126	0	15	43	1	0	30	4	0	NA	NA	NA	NA	NA	NA	NA
sen	5.698778833	94.30122117	1.398601399	94.40559441	4.195804196	0	73.45132743	26.54867257	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	42	695	4	270	12	0	83	30	0	NA	NA	NA	NA	0	1	0	0	NA	NA	NA
sep	0	100	3.03030303	96.96969697	0	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	7	1	32	0	0	22	0	0	0	0	3	0	NA	NA	NA	NA	NA	NA	NA
seq	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ser	2.088167053	97.91183295	5.414012739	79.29936306	15.2866242	4.761904762	54.76190476	40.47619048	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	422	17	249	48	2	23	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ses	8.333333333	91.66666667	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11	0	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
set	0	100	0	80.39215686	19.60784314	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	122	0	41	10	0	144	0	0	0	38	0	0	NA	NA	NA	NA	NA	NA	NA
sev	NA	NA	0	100	0	NA	NA	NA	NA	0	71.42857143	28.57142857	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	0	NA	NA	NA	NA	0	5	2	0	NA	NA	NA	NA	NA	NA	NA
sez	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sfe	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sfi	5	95	0	89.47368421	10.52631579	0	50	50	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	2	38	0	17	2	0	2	2	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
sfo	0	100	3.225806452	93.5483871	3.225806452	0	61.53846154	38.46153846	0	0	0	100	0	0	100	0	0	NA	NA	NA	0	46	1	29	1	0	8	5	0	0	0	1	0	0	1	0	0	NA	NA	NA
sfr	71.42857143	28.57142857	0	90	10	0	77.77777778	22.22222222	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2	0	18	2	0	7	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sfu	66.66666667	33.33333333	8.163265306	87.75510204	4.081632653	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	4	43	2	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sga	33.33333333	66.66666667	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0	9	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sgh	NA	NA	0	100	0	0	66.66666667	33.33333333	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0	2	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
sgr	0	100	0	100	0	0	10	90	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	9	0	0	1	9	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
sgu	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sia	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	64	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sib	NA	NA	40	0	60	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	3	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sic	100	0	1.587301587	98.41269841	0	0	100	0	0	0	90.90909091	9.090909091	0	NA	NA	NA	NA	NA	NA	NA	17	0	3	186	0	0	34	0	0	0	30	3	0	NA	NA	NA	NA	NA	NA	NA
sie	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sig	37.5	62.5	0	100	0	0	45.07042254	54.92957746	0	0	85.45454545	0	14.54545455	0	85.71428571	14.28571429	0	NA	NA	NA	3	5	0	222	0	0	64	78	0	0	47	0	8	0	6	1	0	NA	NA	NA
sil	NA	NA	0	93.87755102	6.12244898	0	100	0	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	0	92	6	0	30	0	0	NA	NA	NA	NA	0	0	1	0	NA	NA	NA
sim	NA	NA	0	0.518134715	99.48186528	0	26.53061224	73.46938776	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	0	1	192	0	26	72	0	NA	NA	NA	NA	0	0	13	0	NA	NA	NA
sin	0	100	0	67.40331492	32.59668508	0	100	0	0	0	100	0	0	0	0	100	0	NA	NA	NA	0	25	0	122	59	0	34	0	0	0	2	0	0	0	0	1	0	NA	NA	NA
sir	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	18	0	0	14	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sis	NA	NA	1.162790698	98.8372093	0	9.756097561	90.24390244	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	85	0	4	37	0	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
sit	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	0	94	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sla	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sle	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sli	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
slo	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
slu	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sma	100	0	6.666666667	93.33333333	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	14	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sme	0	100	0	35.71428571	64.28571429	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	26	0	15	27	0	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
smo	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	3	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
smu	0	100	0	0	100	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	3	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sne	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
soa	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
soc	0	100	42.85714286	57.14285714	0	0	66.66666667	33.33333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	18	36	48	0	0	2	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sod	0	100	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	9	0	2	0	0	29	0	0	0	18	0	0	NA	NA	NA	NA	NA	NA	NA
sof	17.5	82.5	1.98019802	77.22772277	20.79207921	4.545454545	86.36363636	9.090909091	0	0	33.33333333	66.66666667	0	NA	NA	NA	NA	NA	NA	NA	7	33	2	78	21	1	19	2	0	0	1	2	0	NA	NA	NA	NA	NA	NA	NA
sog	1.834862385	98.16513761	0	96.72131148	3.278688525	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	107	0	118	4	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sol	0	100	2.313624679	75.83547558	21.85089974	0	93.15068493	6.849315068	0	0	33.33333333	66.66666667	0	NA	NA	NA	NA	NA	NA	NA	0	1285	9	295	85	0	136	10	0	0	7	14	0	NA	NA	NA	NA	NA	NA	NA
som	0	100	0	100	0	0	86.66666667	13.33333333	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	16	0	24	0	0	13	2	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
son	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	0	79	0	13	0	0	8	0	0	NA	NA	NA	NA	0	0	1	0	NA	NA	NA
sop	0	100	0	100	0	0	100	0	0	0	38.70967742	61.29032258	0	NA	NA	NA	NA	NA	NA	NA	0	169	0	9	0	0	122	0	0	0	12	19	0	NA	NA	NA	NA	NA	NA	NA
sor	0	100	0.366300366	95.97069597	3.663003663	0.819672131	81.96721311	17.21311475	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	69	1	262	10	1	100	21	0	0	0	6	0	NA	NA	NA	NA	NA	NA	NA
sos	0	100	2.906976744	97.09302326	0	2.564102564	71.79487179	25.64102564	0	0	86.04651163	13.95348837	0	0	13.33333333	86.66666667	0	NA	NA	NA	0	12	5	167	0	1	28	10	0	0	37	6	0	0	2	13	0	NA	NA	NA
sot	3.255813953	96.74418605	0	100	0	0	100	0	0	2.272727273	4.545454545	93.18181818	0	0	62.5	37.5	0	0	100	NA	14	416	0	41	0	0	26	0	0	1	2	41	0	0	5	3	0	0	1	NA
sov	NA	NA	0	100	0	0	29.41176471	70.58823529	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	37	0	0	5	12	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
spa	2.749140893	97.25085911	7	87	6	1.666666667	87.5	10.83333333	0	10	30	60	0	0	0	100	0	NA	NA	NA	8	283	14	174	12	2	105	13	0	1	3	6	0	0	0	25	0	NA	NA	NA
spe	0.798403194	99.20159681	1.286173633	90.99678457	7.717041801	9.523809524	38.7755102	51.70068027	0	0	79.16666667	20.83333333	0	0	0	100	0	NA	NA	NA	4	497	4	283	24	14	57	76	0	0	19	5	0	0	0	1	0	NA	NA	NA
spi	8.270676692	91.72932331	2.577319588	65.46391753	31.95876289	0	75.47169811	24.52830189	0	0	0	75	25	0	0	100	0	NA	NA	NA	22	244	5	127	62	0	40	13	0	0	0	3	1	0	0	2	0	NA	NA	NA
spl	0	100	0	26.25	73.75	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	21	59	0	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
