4lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S8_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S8_nPULT_Tk
orri	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orro	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orsa	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orso	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	41	0	16	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orta	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orti	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orto	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
osar	13.63636364	86.36363636	12.5	87.5	0	0	62.5	37.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	19	2	14	0	0	5	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
oscu	NA	NA	0	100	0	93.33333333	6.666666667	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	0	14	1	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
ospe	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	18	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ospi	NA	NA	0	0	100	28.57142857	71.42857143	0	0	63.63636364	36.36363636	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	62	2	5	0	0	7	4	0	0	NA	NA	NA	NA	NA	NA	NA
osse	NA	NA	9.375	85.9375	4.6875	0	93.85964912	6.140350877	0	0	76.19047619	23.80952381	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	110	6	0	107	7	0	0	32	10	0	NA	NA	NA	NA	NA	NA	NA
ossi	NA	NA	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	0	0	29	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
osso	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
osta	NA	NA	0	100	0	0	11.11111111	88.88888889	0	20	80	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0	2	16	0	1	4	0	0	NA	NA	NA	NA	NA	NA	NA
oste	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
osti	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
otta	100	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
otte	NA	NA	5	95	0	0	95.16129032	4.838709677	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	19	0	0	59	3	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
otti	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
otto	NA	NA	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	25	0	0	7	0	0	0	65	0	0	NA	NA	NA	NA	NA	NA	NA
ottu	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ouch	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
oval	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
oves	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovun	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovvi	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	NA	NA	NA	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ozon	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pacc	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pace	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paci	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	18	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pada	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pade	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
padr	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	174	0	99	0	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paes	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	183	0	0	64	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paff	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paga	7.407407407	92.59259259	11.25	82.5	6.25	0	92.30769231	7.692307692	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	25	9	66	5	0	12	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
page	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pagi	NA	NA	0	0.78125	99.21875	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	127	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pagl	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paio	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pala	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	81	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
palc	0	100	NA	NA	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	0	0	8	0	NA	NA	NA	NA	NA	NA	NA
pale	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	0	22	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	16	0	NA	NA	NA
pali	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pall	2.666666667	97.33333333	0	80.98591549	19.01408451	0	93.10344828	6.896551724	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	2	73	0	115	27	0	27	2	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA
palm	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
palo	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
palp	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
palu	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	25	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
panc	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	0	25	0	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pand	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pane	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	87	NA	NA	NA	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pani	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	25	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pann	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pano	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pant	0	100	0	100	0	0	62.96296296	37.03703704	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19	0	6	0	0	17	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
papa	83.96946565	16.03053435	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	220	42	0	1	0	0	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pape	NA	NA	0	0.444444444	99.55555556	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	224	0	252	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
papp	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	NA	NA	NA	0	25	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
para	100	0	0	100	0	0	52.38095238	47.61904762	0	0	100	0	0	0	0	100	0	NA	NA	NA	1	0	0	11	0	0	11	10	0	0	16	0	0	0	0	1	0	NA	NA	NA
parc	0	100	10	90	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	40	1	9	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pare	0	100	0	98.74213836	1.257861635	0	6.666666667	93.33333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	104	0	157	2	0	1	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pari	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
parl	9.420289855	90.57971014	1.428571429	87.5	11.07142857	0	25.92592593	74.07407407	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	125	4	245	31	0	7	20	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paro	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	419	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
parr	NA	NA	0	96	4	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	1	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
part	2.06185567	97.93814433	3.553299492	92.89340102	3.553299492	1.612903226	77.41935484	20.96774194	0	3.797468354	74.05063291	19.62025316	2.53164557	0	86.66666667	10	3.333333333	NA	NA	NA	12	570	7	183	7	1	48	13	0	6	117	31	4	0	26	3	1	NA	NA	NA
pasc	NA	NA	0	0	100	0	66.66666667	0	33.33333333	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	11	0	2	0	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
pasq	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	25	0	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pass	16.37168142	83.62831858	3.015075377	85.92964824	11.05527638	0	72.3880597	26.86567164	0.746268657	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	37	189	12	342	44	0	97	36	1	0	2	0	0	NA	NA	NA	NA	NA	NA	NA
past	0	100	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	39	0	61	0	0	8	0	0	0	6	0	0	NA	NA	NA	NA	NA	NA	NA
pata	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	29	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pate	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
patr	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	NA	NA	NA	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
patt	0	100	0	24.13793103	75.86206897	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	7	22	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paur	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	201	0	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paus	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pavi	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	46	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pavo	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pazi	NA	NA	0	100	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	40	0	NA	NA	NA	NA	0	5	0	0	NA	NA	NA	NA	NA	NA	NA
pazz	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	34	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pecc	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
peco	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	46	0	9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
peda	NA	NA	6.666666667	93.33333333	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pedi	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pedo	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pegg	5.714285714	94.28571429	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	33	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pell	0	100	0	100	0	0	23.80952381	76.19047619	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	68	0	12	0	0	5	16	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pelo	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	55	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pelu	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pena	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pend	NA	NA	0	57.89473684	42.10526316	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	16	0	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pene	NA	NA	42.85714286	0	57.14285714	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	4	0	9	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
peni	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
penn	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	134	0	28	0	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pens	21.68141593	78.31858407	3.191489362	90.15957447	6.64893617	0	65.11627907	34.88372093	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	49	177	12	339	25	0	28	15	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
pent	0	100	0	6.896551724	93.10344828	0	90	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	2	27	0	9	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
penz	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pepe	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pera	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
perc	100	0	0	100	0	0	34.61538462	65.38461538	0	0	40	60	0	NA	NA	NA	NA	NA	NA	NA	1381	0	0	57	0	0	9	17	0	0	2	3	0	NA	NA	NA	NA	NA	NA	NA
perd	0	100	2.577319588	40.72164948	56.70103093	5.555555556	58.33333333	36.11111111	0	0	0	50	50	NA	NA	NA	NA	NA	NA	NA	0	140	5	79	110	2	21	13	0	0	0	1	1	NA	NA	NA	NA	NA	NA	NA
perf	100	0	0	93.06930693	6.930693069	100	0	0	0	0	93.75	6.25	0	NA	NA	NA	NA	NA	NA	NA	1	0	0	94	7	1	0	0	0	0	30	2	0	NA	NA	NA	NA	NA	NA	NA
perg	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
peri	NA	NA	NA	NA	NA	0	0	100	0	0	100	0	0	NA	NA	NA	NA	0	100	NA	NA	NA	NA	NA	NA	0	0	183	0	0	60	0	0	NA	NA	NA	NA	0	4	NA
perl	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
perm	NA	NA	0	100	0	11.62790698	34.88372093	53.48837209	0	0	16.66666667	75	8.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	51	0	5	15	23	0	0	2	9	1	NA	NA	NA	NA	NA	NA	NA
pero	98.7012987	1.298701299	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	380	5	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
perp	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pers	100	0	0	100	0	0	99.13793103	0.862068966	0	0	100	0	0	0	0	100	0	NA	NA	NA	1	0	0	272	0	0	115	1	0	0	13	0	0	0	0	1	0	NA	NA	NA
pert	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pesa	0	100	2.040816327	82.65306122	15.30612245	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	47	2	81	15	0	2	0	0	0	0	3	0	NA	NA	NA	NA	NA	NA	NA
pesc	0	100	3.03030303	90.90909091	6.060606061	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	230	1	30	2	0	32	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
peso	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pess	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pest	22.22222222	77.77777778	0	75	25	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	7	0	3	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
