4lett	%ULT_Tk	%PULT_Tk	%APULT_Tk	%PAPULT_Tk	nULT_Tk	nPULT_Tk	nAPULT_Tk	nPAPULT_Tk
mede	1.869158879	7.476635514	90.65420561	0	2	8	97	0
medi	1.565636291	60.17663589	38.25772782	0	39	1499	953	0
medo	0	100	0	0	0	5	0	0
medr	0	100	0	0	0	3	0	0
medu	0	100	0	0	0	7	0	0
mefi	0	0	100	0	0	0	3	0
mega	3.773584906	56.60377358	39.62264151	0	2	30	21	0
mege	0	100	0	0	0	3	0	0
megl	0	100	0	0	0	1334	0	0
mein	0	100	0	0	0	2	0	0
mela	0	79.06976744	20.93023256	0	0	34	9	0
melb	0	100	0	0	0	2	0	0
melc	0	100	0	0	0	5	0	0
mele	0	100	0	0	0	6	0	0
melf	0	100	0	0	0	5	0	0
melg	0	100	0	0	0	1	0	0
meli	0	96.42857143	3.571428571	0	0	27	1	0
mell	0	85.71428571	14.28571429	0	0	30	5	0
melm	0	100	0	0	0	9	0	0
melo	0	85.49618321	14.50381679	0	0	112	19	0
melu	0	100	0	0	0	5	0	0
memb	0	100	0	0	0	250	0	0
meme	0	100	0	0	0	1	0	0
memi	0	100	0	0	0	2	0	0
memo	0	87.36141907	12.63858093	0	0	394	57	0
mena	10.34482759	79.31034483	10.34482759	0	3	23	3	0
mend	3.571428571	82.14285714	14.28571429	0	1	23	4	0
mene	23.40425532	76.59574468	0	0	11	36	0	0
menf	0	100	0	0	0	2	0	0
meng	0	100	0	0	0	8	0	0
menh	100	0	0	0	1	0	0	0
meni	0	100	0	0	0	11	0	0
menn	0	100	0	0	0	8	0	0
meno	4.651162791	93.02325581	2.325581395	0	2	40	1	0
mens	3.759398496	82.70676692	13.53383459	0	5	110	18	0
ment	1.763140386	97.97072522	0.266134398	0	53	2945	8	0
menz	2.898550725	95.65217391	1.449275362	0	2	66	1	0
mera	1.333333333	97.33333333	1.333333333	0	4	292	4	0
merc	18.13655761	81.50782361	0.355618777	0	255	1146	5	0
merd	0	100	0	0	0	20	0	0
mere	0	100	0	0	0	24	0	0
merg	0	100	0	0	0	2	0	0
merh	0	100	0	0	0	1	0	0
meri	0.597014925	40.14925373	54.47761194	4.776119403	4	269	365	32
merl	0	100	0	0	0	47	0	0
mero	0	16.66666667	83.33333333	0	0	1	5	0
meru	0	100	0	0	0	2	0	0
mesc	2.116402116	75.66137566	16.93121693	5.291005291	4	143	32	10
mese	0	100	0	0	0	5	0	0
mesi	0	100	0	0	0	5	0	0
meso	0	41.66666667	58.33333333	0	0	5	7	0
mess	0.302114804	89.12386707	10.57401813	0	3	885	105	0
mest	0	96.05263158	3.947368421	0	0	219	9	0
meta	0	41.35977337	58.64022663	0	0	146	207	0
mete	0	28.57142857	71.42857143	0	0	16	40	0
meti	9.090909091	90.90909091	0	0	4	40	0	0
meto	0	7.961783439	92.03821656	0	0	25	289	0
metr	2.426160338	87.97468354	9.599156118	0	23	834	91	0
mett	1.277173913	67.22826087	31.25	0.244565217	47	2474	1150	9
meuc	0	100	0	0	0	1	0	0
mezz	0.091240876	99.86313869	0.045620438	0	2	2189	1	0
miag	11.11111111	88.88888889	0	0	1	8	0	0
mias	0	100	0	0	0	5	0	0
micc	9.090909091	81.81818182	9.090909091	0	1	9	1	0
mice	0	100	0	0	0	7	0	0
mich	7.884615385	53.46153846	38.65384615	0	41	278	201	0
mici	0	100	0	0	0	56	0	0
mico	66.66666667	33.33333333	0	0	4	2	0	0
micr	7.307692308	49.23076923	43.46153846	0	19	128	113	0
micu	0	100	0	0	0	2	0	0
mida	100	0	0	0	2	0	0	0
mido	0	100	0	0	0	20	0	0
miel	0	100	0	0	0	83	0	0
mien	0	100	0	0	0	1	0	0
miet	0	92.30769231	7.692307692	0	0	12	1	0
migl	10.41666667	89.03186275	0.551470588	0	170	1453	9	0
mign	18.75	43.75	37.5	0	3	7	6	0
migo	0	100	0	0	0	1	0	0
migr	0	94.33962264	5.660377358	0	0	50	3	0
miil	0	100	0	0	0	2	0	0
mika	0	100	0	0	0	1	0	0
miku	0	0	100	0	0	0	1	0
mila	0	100	0	0	0	2280	0	0
milb	0	100	0	0	0	1	0	0
mile	0	100	0	0	0	18	0	0
milh	100	0	0	0	1	0	0	0
mili	0.08984726	99.31117101	0.569032645	0.029949087	3	3316	19	1
mill	1.538461538	88.03418803	10.42735043	0	9	515	61	0
milv	0	100	0	0	0	33	0	0
milz	0	100	0	0	0	4	0	0
mima	0	75	25	0	0	9	3	0
mime	0	83.33333333	16.66666667	0	0	20	4	0
mimi	0	13.33333333	86.66666667	0	0	2	13	0
mimm	0	100	0	0	0	9	0	0
mimo	0	100	0	0	0	4	0	0
mimu	100	0	0	0	2	0	0	0
mina	2.250803859	92.60450161	5.144694534	0	14	576	32	0
minc	0	100	0	0	0	5	0	0
mind	0	0	100	0	0	0	2	0
mine	1.234567901	98.7654321	0	0	2	160	0	0
ming	0	100	0	0	0	19	0	0
mini	0.343642612	82.56013746	17.09621993	0	8	1922	398	0
mink	0	100	0	0	0	2	0	0
minn	0	80	20	0	0	20	5	0
mino	4.251386322	95.19408503	0.554528651	0	23	515	3	0
minu	0	92.48395967	7.51604033	0	0	1009	82	0
minz	0	100	0	0	0	8	0	0
mioc	0	100	0	0	0	5	0	0
miop	0	31.57894737	68.42105263	0	0	6	13	0
miot	0	100	0	0	0	7	0	0
mira	1.298701299	44.80519481	53.8961039	0	6	207	249	0
mirc	0	100	0	0	0	2	0	0
mire	0	100	0	0	0	14	0	0
miri	0	77	23	0	0	77	23	0
mirj	0	100	0	0	0	1	0	0
mirk	0	100	0	0	0	27	0	0
mirm	0	0	100	0	0	0	1	0
miro	0	100	0	0	0	4	0	0
mirr	0	100	0	0	0	8	0	0
mirt	0	100	0	0	0	14	0	0
misa	0	84.61538462	15.38461538	0	0	11	2	0
misc	0	95.07042254	4.929577465	0	0	135	7	0
mise	0	58.62068966	41.37931034	0	0	102	72	0
misf	0	100	0	0	0	17	0	0
misi	0	83.33333333	16.66666667	0	0	5	1	0
miso	0	66.66666667	33.33333333	0	0	10	5	0
miss	0	80.90452261	19.09547739	0	0	322	76	0
mist	0.67001675	92.79731993	6.532663317	0	4	554	39	0
misu	0.872093023	96.94767442	2.180232558	0	6	667	15	0
mite	0	100	0	0	0	8	0	0
miti	0	17.51824818	81.02189781	1.459854015	0	24	111	2
mito	0	62.79069767	37.20930233	0	0	27	16	0
mitr	0	95.77464789	4.225352113	0	0	68	3	0
mits	0	100	0	0	0	7	0	0
mitt	0	100	0	0	0	32	0	0
miuc	0	100	0	0	0	1	0	0
miur	0	100	0	0	0	1	0	0
mixa	0	100	0	0	0	4	0	0
mixe	0	100	0	0	0	15	0	0
mnem	0	0	100	0	0	0	6	0
moan	0	100	0	0	0	33	0	0
mobi	12.17798595	19.67213115	66.97892272	1.170960187	52	84	286	5
moca	0	100	0	0	0	6	0	0
mocc	0	71.42857143	28.57142857	0	0	5	2	0
moda	89.61038961	10.38961039	0	0	69	8	0	0
mode	2.45959241	92.97259311	4.567814476	0	35	1323	65	0
modi	1.092896175	57.37704918	39.89071038	1.639344262	4	210	146	6
modr	0	100	0	0	0	1	0	0
modu	0	41.97530864	58.02469136	0	0	34	47	0
moff	0	100	0	0	0	7	0	0
moga	0	80	20	0	0	28	7	0
mogg	0	100	0	0	0	11	0	0
mogi	0	100	0	0	0	5	0	0
mogl	0	100	0	0	0	993	0	0
moin	0	100	0	0	0	2	0	0
moir	0	0	100	0	0	0	3	0
mola	0	100	0	0	0	7	0	0
mold	0	100	0	0	0	3	0	0
mole	0.724637681	59.42028986	39.85507246	0	1	82	55	0
molf	0	100	0	0	0	2	0	0
molg	0	100	0	0	0	2	0	0
moli	0	100	0	0	0	44	0	0
moll	1.388888889	93.51851852	5.092592593	0	3	202	11	0
molo	0	100	0	0	0	4	0	0
molt	0.189589797	97.81109962	1.671837297	0.327473285	11	5675	97	19
momb	0	100	0	0	0	5	0	0
mome	0	99.23404255	0.765957447	0	0	2332	18	0
momi	0	100	0	0	0	2	0	0
momp	0	100	0	0	0	1	0	0
mona	0	27.17086835	72.82913165	0	0	97	260	0
monc	0	100	0	0	0	31	0	0
mond	0.489296636	98.01223242	1.498470948	0	16	3205	49	0
mone	0	99.7311828	0.268817204	0	0	371	1	0
monf	0	91.66666667	8.333333333	0	0	33	3	0
mong	12.76595745	74.46808511	12.76595745	0	6	35	6	0
moni	1.25	30	68.75	0	2	48	110	0
monn	0	100	0	0	0	15	0	0
mono	0.408163265	59.59183673	40	0	1	146	98	0
monr	0	100	0	0	0	9	0	0
mons	58.53658537	40.24390244	1.219512195	0	48	33	1	0
mont	0.189393939	95.07575758	4.734848485	0	3	1506	75	0
monu	0.775193798	99.2248062	0	0	1	128	0	0
monv	0	100	0	0	0	2	0	0
monz	2.830188679	97.16981132	0	0	3	103	0	0
mora	5.6	92.6	1.8	0	28	463	9	0
morb	3.703703704	38.62433862	57.67195767	0	7	73	109	0
morc	0	100	0	0	0	5	0	0
mord	3.50877193	64.9122807	31.57894737	0	2	37	18	0
more	0	98.05825243	1.941747573	0	0	101	2	0
morf	0	84.61538462	15.38461538	0	0	11	2	0
morg	5.882352941	94.11764706	0	0	1	16	0	0
mori	1.981981982	93.51351351	4.504504505	0	22	1038	50	0
morl	0	100	0	0	0	14	0	0
morm	49.65986395	32.65306122	17.00680272	0.680272109	73	48	25	1
moro	4.761904762	95.23809524	0	0	1	20	0	0
morr	0	84.61538462	15.38461538	0	0	11	2	0
mors	1.369863014	98.63013699	0	0	1	72	0	0
mort	0.880162492	98.64590386	0.338524035	0.135409614	13	1457	5	2
moru	0	100	0	0	0	3	0	0
morv	10	90	0	0	1	9	0	0
mosa	0	4.761904762	95.23809524	0	0	2	40	0
mosc	0.534759358	99.46524064	0	0	2	372	0	0
mose	100	0	0	0	26	0	0	0
mosi	0	100	0	0	0	3	0	0
moso	0	0	100	0	0	0	5	0
moss	0	100	0	0	0	135	0	0
most	2.127659574	91.13475177	6.737588652	0	24	1028	76	0
mote	100	0	0	0	4	0	0	0
moti	0.379746835	99.11392405	0.506329114	0	3	783	4	0
moto	0.921658986	95.39170507	3.686635945	0	4	414	16	0
motr	22.22222222	77.77777778	0	0	2	7	0	0
mott	0	98.38709677	1.612903226	0	0	61	1	0
move	0	100	0	0	0	52	0	0
movi	0.170648464	99.82935154	0	0	1	585	0	0
moza	2.43902439	97.56097561	0	0	2	80	0	0
mozi	0	100	0	0	0	32	0	0
mozz	0	98.07692308	1.923076923	0	0	51	1	0
mucc	0	60.48387097	39.51612903	0	0	75	49	0
muce	0	0	100	0	0	0	3	0
muci	0	0	100	0	0	0	1	0
muco	0	91.66666667	8.333333333	0	0	11	1	0
muel	0	100	0	0	0	3	0	0
muff	0	100	0	0	0	11	0	0
mufl	0	100	0	0	0	3	0	0
muge	0	100	0	0	0	8	0	0
mugg	8.333333333	66.66666667	25	0	1	8	3	0
mugh	0	100	0	0	0	6	0	0
mugn	0	100	0	0	0	4	0	0
mugo	0	100	0	0	0	4	0	0
mugu	11.76470588	76.47058824	11.76470588	0	2	13	2	0
mula	0	100	0	0	0	12	0	0
muld	0	100	0	0	0	6	0	0
mule	0	100	0	0	0	2	0	0
muli	0	92.68292683	7.317073171	0	0	38	3	0
mull	0	100	0	0	0	11	0	0
mult	1.838235294	87.13235294	11.02941176	0	5	237	30	0
mumm	0	100	0	0	0	12	0	0
muna	0	100	0	0	0	1	0	0
mund	50	50	0	0	5	5	0	0
mune	0	100	0	0	0	1	0	0
mung	0	87.5	12.5	0	0	14	2	0
muni	0.555555556	97.77777778	1.666666667	0	1	176	3	0
muov	1.957295374	62.63345196	35.40925267	0	11	352	199	0
mura	1.666666667	98.33333333	0	0	2	118	0	0
mure	0	100	0	0	0	15	0	0
murg	20	60	20	0	1	3	1	0
muri	0	75	25	0	0	9	3	0
muro	0	0	100	0	0	0	2	0
murp	0	100	0	0	0	7	0	0
murr	0	100	0	0	0	2	0	0
murs	0	100	0	0	0	1	0	0
musa	0	100	0	0	0	3	0	0
musc	0	44.01913876	55.98086124	0	0	92	117	0
muse	0	99.68152866	0.318471338	0	0	313	1	0
musi	0.783545544	39.07933399	60.13712047	0	8	399	614	0
muso	0	100	0	0	0	11	0	0
muss	0	96.93877551	3.06122449	0	0	95	3	0
must	87.5	12.5	0	0	14	2	0	0
musu	0	99.20634921	0.793650794	0	0	125	1	0
muta	1.185770751	94.07114625	4.743083004	0	3	238	12	0
mute	0	0	100	0	0	0	10	0
muth	0	100	0	0	0	1	0	0
muti	2.083333333	93.75	4.166666667	0	1	45	2	0
muto	0	0	100	0	0	0	9	0
mutu	2.127659574	46.80851064	51.06382979	0	1	22	24	0
muzi	0	100	0	0	0	5	0	0
muzz	0	100	0	0	0	15	0	0
naba	0	100	0	0	0	3	0	0
nabi	33.33333333	33.33333333	33.33333333	0	2	2	2	0
nabu	0	100	0	0	0	1	0	0
nacc	0	0	100	0	0	0	2	0
nace	100	0	0	0	1	0	0	0
nadi	3.703703704	96.2962963	0	0	1	26	0	0
nadj	0	100	0	0	0	1	0	0
naft	0	100	0	0	0	16	0	0
nail	0	0	100	0	0	0	3	0
nair	0	100	0	0	0	9	0	0
nald	0	100	0	0	0	2	0	0
nale	0	100	0	0	0	1	0	0
nami	0	100	0	0	0	10	0	0
nanc	0	100	0	0	0	32	0	0
nand	0	100	0	0	0	21	0	0
nane	0	33.33333333	66.66666667	0	0	1	2	0
nani	0	100	0	0	0	1	0	0
nann	0	100	0	0	0	35	0	0
nano	0	50	50	0	0	1	1	0
nanu	0	100	0	0	0	1	0	0
naom	0	100	0	0	0	23	0	0
napo	0	36.37548892	63.62451108	0	0	279	488	0
napp	0	100	0	0	0	12	0	0
nara	100	0	0	0	2	0	0	0
narc	0	73.68421053	26.31578947	0	0	42	15	0
nard	0	100	0	0	0	17	0	0
nare	0	100	0	0	0	1	0	0
narg	0	100	0	0	0	8	0	0
nari	0	100	0	0	0	16	0	0
naro	0	100	0	0	0	1	0	0
narr	3.787878788	92.42424242	3.787878788	0	5	122	5	0
nasa	0	100	0	0	0	9	0	0
nasc	0.902061856	56.82989691	42.20360825	0.06443299	14	882	655	1
nase	0	100	0	0	0	2	0	0
nasi	0	100	0	0	0	4	0	0
naso	0	100	0	0	0	3	0	0
nass	0	100	0	0	0	1	0	0
nast	0	100	0	0	0	81	0	0
nasu	0	100	0	0	0	3	0	0
nata	2.34375	97.65625	0	0	9	375	0	0
nati	2.325581395	83.72093023	13.95348837	0	1	36	6	0
nato	0	0	100	0	0	0	8	0
natt	0	100	0	0	0	3	0	0
natu	0.818639798	97.73299748	1.44836272	0	13	1552	23	0
nauf	5.555555556	66.66666667	27.77777778	0	4	48	20	0
naus	0	40	60	0	0	12	18	0
naut	0	0	100	0	0	0	22	0
nava	0	100	0	0	0	66	0	0
nave	0	100	0	0	0	12	0	0
navi	2.5	86.875	8.75	1.875	4	139	14	3
navo	0	100	0	0	0	28	0	0
naza	16.66666667	83.33333333	0	0	1	5	0	0
nazi	4.430005907	95.21559362	0.354400473	0	75	1612	6	0
nazz	0	100	0	0	0	2	0	0
nean	0	98.91891892	1.081081081	0	0	366	4	0
neap	0	100	0	0	0	2	0	0
nebb	0	100	0	0	0	100	0	0
nebi	0	100	0	0	0	6	0	0
nebr	0	100	0	0	0	2	0	0
nebu	0	100	0	0	0	10	0	0
necc	0	100	0	0	0	5	0	0
nece	29.53020134	68.16874401	1.725790988	0.575263663	308	711	18	6
necr	0	50	50	0	0	12	12	0
nedd	0	100	0	0	0	1	0	0
nefa	0	100	0	0	0	16	0	0
nefe	0	0	100	0	0	0	2	0
nefr	0	40	60	0	0	2	3	0
nega	1.369863014	95.71917808	2.910958904	0	8	559	17	0
negh	0	100	0	0	0	1	0	0
negl	5.882352941	94.11764706	0	0	1	16	0	0
nego	0.198412698	99.8015873	0	0	1	503	0	0
negr	0	94.28571429	5.714285714	0	0	99	6	0
nell	0	100	0	0	0	5	0	0
nemb	0	100	0	0	0	3	0	0
neme	0	33.33333333	66.66666667	0	0	1	2	0
nemi	0	100	0	0	0	252	0	0
nemm	0.181488203	99.8185118	0	0	1	550	0	0
nemu	0	100	0	0	0	1	0	0
nenc	0	100	0	0	0	7	0	0
neni	0	100	0	0	0	4	0	0
nenn	0	100	0	0	0	3	0	0
neob	0	100	0	0	0	2	0	0
neoc	0	51.35135135	48.64864865	0	0	19	18	0
neod	0	100	0	0	0	3	0	0
neoe	0	100	0	0	0	4	0	0
neof	0	68.75	31.25	0	0	11	5	0
neog	0	100	0	0	0	9	0	0
neoi	0	100	0	0	0	4	0	0
neol	0	60	40	0	0	9	6	0
neom	0	100	0	0	0	7	0	0
neon	0	100	0	0	0	83	0	0
neop	0	89.47368421	10.52631579	0	0	17	2	0
neoq	0	100	0	0	0	2	0	0
neor	0	72.72727273	27.27272727	0	0	8	3	0
neos	0	42.85714286	57.14285714	0	0	6	8	0
neot	0	100	0	0	0	2	0	0
neov	0	100	0	0	0	1	0	0
neoz	0	100	0	0	0	5	0	0
nepa	0	100	0	0	0	6	0	0
nepo	0	100	0	0	0	2	0	0
nepp	2.277432712	97.72256729	0	0	11	472	0	0
nequ	0	100	0	0	0	1	0	0
nera	0	100	0	0	0	22	0	0
nerb	0	100	0	0	0	9	0	0
nere	0	25	75	0	0	1	3	0
neri	0	100	0	0	0	1	0	0
nero	0	100	0	0	0	26	0	0
neru	0	100	0	0	0	6	0	0
nerv	0	100	0	0	0	247	0	0
nesp	0	0	100	0	0	0	4	0
ness	20.42190305	79.57809695	0	0	455	1773	0	0
nest	90.90909091	0	9.090909091	0	10	0	1	0
nett	0	93.16239316	6.837606838	0	0	218	16	0
neur	0	63.04347826	36.95652174	0	0	58	34	0
neut	11.25	85	3.75	0	9	68	3	0
neva	0	100	0	0	0	12	0	0
neve	0	0	100	0	0	0	2	0
nevi	2.702702703	91.89189189	5.405405405	0	1	34	2	0
nevo	0	100	0	0	0	3	0	0
nevr	0	52.63157895	47.36842105	0	0	30	27	0
nevv	0	100	0	0	0	1	0	0
newt	82.92682927	14.63414634	2.43902439	0	34	6	1	0
newy	0	100	0	0	0	33	0	0
niag	0	100	0	0	0	4	0	0
nibb	0	100	0	0	0	3	0	0
nica	0	100	0	0	0	1	0	0
nicc	8.333333333	88.88888889	2.777777778	0	3	32	1	0
nice	0	100	0	0	0	1	0	0
nich	0	52.38095238	47.61904762	0	0	11	10	0
nici	0	100	0	0	0	1	0	0
nico	16.98841699	82.62548263	0.386100386	0	44	214	1	0
nida	0	100	0	0	0	2	0	0
nidi	0	55.55555556	22.22222222	22.22222222	0	10	4	4
nidu	0	0	100	0	0	0	1	0
nien	0	100	0	0	0	1184	0	0
nier	0	100	0	0	0	2	0	0
niet	0	100	0	0	0	1	0	0
niev	0	100	0	0	0	1	0	0
nige	0	100	0	0	0	45	0	0
nigh	100	0	0	0	1	0	0	0
nigr	0	100	0	0	0	8	0	0
nigu	0	100	0	0	0	10	0	0
niko	0	100	0	0	0	5	0	0
nild	0	100	0	0	0	19	0	0
nill	0	100	0	0	0	1	0	0
nime	75	25	0	0	3	1	0	0
nine	0	100	0	0	0	5	0	0
ninf	0	85.71428571	14.28571429	0	0	18	3	0
nini	0	100	0	0	0	1	0	0
ninj	0	100	0	0	0	5	0	0
ninn	0	76.92307692	23.07692308	0	0	10	3	0
nipo	0	100	0	0	0	142	0	0
nipp	0	4	96	0	0	1	24	0
niro	0	100	0	0	0	16	0	0
nirv	0	100	0	0	0	12	0	0
nisc	0	100	0	0	0	1	0	0
nisi	0	50	50	0	0	1	1	0
nisp	0	100	0	0	0	4	0	0
niss	10.52631579	89.47368421	0	0	2	17	0	0
nist	0	100	0	0	0	1	0	0
niti	0	41.37931034	58.62068966	0	0	12	17	0
nito	0	100	0	0	0	6	0	0
nitr	0	75	25	0	0	6	2	0
nitt	0	100	0	0	0	18	0	0
niun	0	100	0	0	0	2	0	0
niva	0	100	0	0	0	1	0	0
nive	0	0	100	0	0	0	10	0
nixo	0	100	0	0	0	16	0	0
nizz	0	100	0	0	0	40	0	0
nobe	0	100	0	0	0	62	0	0
nobi	15.59633028	22.01834862	62.3853211	0	34	48	136	0
nocc	0	25.45454545	74.54545455	0	0	14	41	0
noce	0	90.90909091	9.090909091	0	0	10	1	0
noci	2.941176471	97.05882353	0	0	1	33	0	0
nodo	0	100	0	0	0	3	0	0
nodu	0	0	100	0	0	0	2	0
noem	0	100	0	0	0	5	0	0
noet	0	0	100	0	0	0	2	0
nofe	0	100	0	0	0	1	0	0
noga	0	100	0	0	0	5	0	0
noia	0	100	0	0	0	9	0	0
noio	0	100	0	0	0	57	0	0
nola	0	100	0	0	0	1	0	0
nole	0	100	0	0	0	35	0	0
nolf	0	100	0	0	0	1	0	0
noma	0	7.142857143	92.85714286	0	0	3	39	0
nome	0	100	0	0	0	42	0	0
nomi	1.704545455	56.81818182	41.47727273	0	6	200	146	0
nona	0	100	0	0	0	1	0	0
nonc	96.63865546	3.361344538	0	0	115	4	0	0
nond	0	100	0	0	0	8	0	0
none	0	100	0	0	0	1	0	0
nonn	0	100	0	0	0	312	0	0
nono	0	99.80916031	0.190839695	0	0	523	1	0
nons	0	100	0	0	0	2	0	0
nora	0	100	0	0	0	2	0	0
norb	0	100	0	0	0	15	0	0
norc	0	100	0	0	0	2	0	0
nord	2.97029703	65.34653465	31.68316832	0	3	66	32	0
nore	0	100	0	0	0	6	0	0
norg	0	100	0	0	0	1	0	0
nori	0	100	0	0	0	17	0	0
norm	3.748488513	96.00967352	0.241837969	0	31	794	2	0
norv	0	100	0	0	0	100	0	0
nosc	0	100	0	0	0	2	0	0
nose	0	100	0	0	0	3	0	0
nosf	0	100	0	0	0	1	0	0
nosm	0	100	0	0	0	2	0	0
noso	0	100	0	0	0	4	0	0
noss	0	100	0	0	0	3	0	0
nost	0	99.13867356	0.861326443	0	0	3453	30	0
nota	0	89.97429306	10.02570694	0	0	350	39	0
note	0	23.41463415	76.58536585	0	0	48	157	0
noti	0.154559505	97.52704791	2.318392581	0	1	631	15	0
noto	64.70588235	35.29411765	0	0	33	18	0	0
nott	0	99.30020994	0.699790063	0	0	1419	10	0
nova	3.468208092	91.90751445	4.624277457	0	6	159	8	0
nove	0	97.9020979	2.097902098	0	0	420	9	0
novi	95.57823129	4.421768707	0	0	281	13	0	0
novu	0	100	0	0	0	2	0	0
nozi	0	91.17647059	8.823529412	0	0	31	3	0
nozz	0	98.95287958	1.047120419	0	0	189	2	0
nubi	0	26.66666667	73.33333333	0	0	4	11	0
nuca	0	100	0	0	0	1	0	0
nucc	0	100	0	0	0	9	0	0
nucl	0	47.01195219	52.98804781	0	0	118	133	0
nudi	100	0	0	0	13	0	0	0
nugo	0	0	100	0	0	0	8	0
null	0.951557093	99.04844291	0	0	11	1145	0	0
nulv	0	100	0	0	0	1	0	0
numa	0	100	0	0	0	3	0	0
nume	0	26.59574468	73.40425532	0	0	400	1104	0
numi	0	0	100	0	0	0	2	0
nunn	0	100	0	0	0	1	0	0
nunz	0	100	0	0	0	18	0	0
nuoc	6.25	56.25	37.5	0	2	18	12	0
nuor	0	100	0	0	0	30	0	0
nuot	0.980392157	91.17647059	7.843137255	0	1	93	8	0
nuov	0	100	0	0	0	5017	0	0
nura	0	0	100	0	0	0	1	0
nusc	0	100	0	0	0	2	0	0
nute	0	100	0	0	0	2	0	0
nutr	0.892857143	90.17857143	8.928571429	0	2	202	20	0
nuvo	0	10.28037383	89.71962617	0	0	11	96	0
nuzi	0	100	0	0	0	18	0	0
nuzz	0	100	0	0	0	1	0	0
nylo	0	100	0	0	0	4	0	0
o'ha	0	0	100	0	0	0	4	0
obbe	4.109589041	87.67123288	8.219178082	0	3	64	6	0
obbi	0	100	0	0	0	33	0	0
obbl	2.286902287	54.46985447	42.41164241	0.831600832	11	262	204	4
obbr	0	100	0	0	0	4	0	0
obco	0	0	100	0	0	0	1	0
obel	0	75	25	0	0	6	2	0
ober	11.11111111	66.66666667	22.22222222	0	1	6	2	0
obes	62.5	37.5	0	0	10	6	0	0
obic	0	0	100	0	0	0	1	0
obie	3.518518519	96.2962963	0.185185185	0	19	520	1	0
obit	0	100	0	0	0	14	0	0
obla	0	100	0	0	0	1	0	0
obli	3.703703704	96.2962963	0	0	1	26	0	0
oblu	0	100	0	0	0	6	0	0
obnu	0	100	0	0	0	1	0	0
obol	0	0	100	0	0	0	3	0
obre	100	0	0	0	1	0	0	0
obso	0	100	0	0	0	8	0	0
occa	0	100	0	0	0	884	0	0
occe	0	100	0	0	0	1	0	0
occh	0.053333333	99.89333333	0.053333333	0	1	1873	1	0
occi	0	100	0	0	0	293	0	0
occl	0	100	0	0	0	1	0	0
occo	2.97029703	82.67326733	14.35643564	0	12	334	58	0
occu	2.596153846	75.67307692	16.82692308	4.903846154	27	787	175	51
ocea	0	2.631578947	97.36842105	0	0	3	111	0
oche	0	100	0	0	0	3	0	0
oclo	0	100	0	0	0	1	0	0
ocul	0	94.44444444	5.555555556	0	0	34	2	0
odal	0	100	0	0	0	7	0	0
oddi	0	100	0	0	0	11	0	0
oddo	0	100	0	0	0	7	0	0
odeo	0	0	100	0	0	0	6	0
oder	0	100	0	0	0	1	0	0
odes	0	100	0	0	0	10	0	0
odia	0	87.17948718	12.82051282	0	0	68	10	0
odie	0	100	0	0	0	39	0	0
odil	50	50	0	0	1	1	0	0
odin	0	100	0	0	0	2	0	0
odio	6.451612903	93.5483871	0	0	2	29	0	0
odis	0	100	0	0	0	11	0	0
odoa	0	100	0	0	0	1	0	0
odon	0	53.84615385	46.15384615	0	0	7	6	0
odor	0	99.41520468	0.584795322	0	0	170	1	0
ofan	0	0	100	0	0	0	3	0
ofel	0	100	0	0	0	4	0	0
offa	0	100	0	0	0	2	0	0
offe	0.223713647	94.63087248	5.14541387	0	1	423	23	0
offi	2.173913043	97.82608696	0	0	1	45	0	0
offr	2.909482759	87.82327586	9.267241379	0	27	815	86	0
offu	0	85	15	0	0	17	3	0
ofta	0	0	100	0	0	0	4	0
ogge	1.018675722	98.47198642	0.509337861	0	6	580	3	0
oggi	3.125	96.875	0	0	1	31	0	0
ogil	0	100	0	0	0	13	0	0
ogin	0	100	0	0	0	1	0	0
ogiv	0	100	0	0	0	5	0	0
ogli	0	100	0	0	0	2	0	0
ogni	0	100	0	0	0	5	0	0
ognu	0.803212851	99.19678715	0	0	2	247	0	0
ohib	100	0	0	0	2	0	0	0
okto	100	0	0	0	1	0	0	0
olan	0	100	0	0	0	204	0	0
olbi	0	100	0	0	0	7	0	0
olce	0	100	0	0	0	1	0	0
olea	0	100	0	0	0	14	0	0
oleg	0	100	0	0	0	1	0	0
olei	0	100	0	0	0	1	0	0
oleo	0	87.5	12.5	0	0	7	1	0
olev	0	0	100	0	0	0	2	0
olez	0	100	0	0	0	5	0	0
olfa	0	100	0	0	0	13	0	0
olge	0	100	0	0	0	2	0	0
olgh	0	100	0	0	0	1	0	0
olgi	0	100	0	0	0	15	0	0
olia	0	100	0	0	0	5	0	0
olid	0	100	0	0	0	7	0	0
olie	0	100	0	0	0	1	0	0
olig	0	86.36363636	13.63636364	0	0	19	3	0
olim	0	7.943925234	92.05607477	0	0	17	197	0
olin	0	100	0	0	0	1	0	0
olio	0	100	0	0	0	1	0	0
olis	0	0	100	0	0	0	1	0
oliv	0	89.26553672	10.73446328	0	0	158	19	0
olli	0	100	0	0	0	3	0	0
olme	0	100	0	0	0	2	0	0
oloc	0	100	0	0	0	24	0	0
olof	0	100	0	0	0	1	0	0
olog	0	100	0	0	0	2	0	0
olon	0	100	0	0	0	11	0	0
oltr	0.421407501	98.3986515	1.179941003	0	10	2335	28	0
olym	0	100	0	0	0	3	0	0
omac	0	100	0	0	0	1	0	0
omag	0	100	0	0	0	157	0	0
